tabla,velcenter
SoFiA,-520.624304594316
SoFiA,-663.67310328514
SoFiA,-713.949977600703
SoFiA,-453.192380766233
SoFiA,-634.468573252633
SoFiA,-583.246145026871
SoFiA,-636.062084864522
SoFiA,-817.825828585819
SoFiA,-662.942831738448
SoFiA,-772.439240899214
SoFiA,-636.062084864522
SoFiA,-613.963983437903
SoFiA,-821.850764538143
SoFiA,-755.364394620192
SoFiA,-792.29587301212
SoFiA,-527.756060537055
SoFiA,-682.854339747933
SoFiA,-709.112456256885
SoFiA,-655.325635172183
SoFiA,-527.160868120439
SoFiA,-836.086838475397
SoFiA,-689.365575937137
SoFiA,-827.821684207309
SoFiA,-830.603470041127
SoFiA,-651.838905128592
SoFiA,-895.171294190524
SoFiA,-834.600968045162
SoFiA,-746.556813220628
SoFiA,-762.713543537808
SoFiA,-938.369177848557
SoFiA,-887.661738806047
SoFiA,-851.568173142464
SoFiA,-722.324883661949
SoFiA,-1032.49189352398
SoFiA,-807.775097067815
SoFiA,-1032.73672444714
SoFiA,-743.557634411934
SoFiA,-817.230636169202
SoFiA,-815.637124557246
SoFiA,-937.748658095022
SoFiA,-1127.91263521442
SoFiA,-802.021570373526
SoFiA,-1140.582635488
SoFiA,-1127.88519726613
SoFiA,-845.704894655083
SoFiA,-948.770270860076
SoFiA,-1000.20798144928
SoFiA,-885.795958322634
SoFiA,-1044.00105752393
SoFiA,-823.011600811781
SoFiA,-1106.59757061956
SoFiA,-1084.55223447808
SoFiA,-979.488109271108
SoFiA,-1077.33816469048
SoFiA,-1090.73843651076
SoFiA,-1032.24917321218
SoFiA,-1104.92174516281
SoFiA,-1067.15446465384
SoFiA,-1347.20093913289
SoFiA,-927.697926577019
SoFiA,-1161.98001392766
SoFiA,-1225.43976708862
SoFiA,-932.560775257688
SoFiA,-957.928213753088
SoFiA,-1029.68266974187
SoFiA,-1066.18147279541
SoFiA,-1275.09401103928
SoFiA,-1227.68123640241
SoFiA,-1068.15278384918
SoFiA,-1312.40328887302
SoFiA,-1183.18743734072
SoFiA,-1240.8936638074
SoFiA,-1419.35852190026
SoFiA,-1540.25434326788
SoFiA,-1324.64272441959
SoFiA,-1332.90787868768
SoFiA,-1355.68348637585
SoFiA,-1343.20133051748
SoFiA,-1172.92142345921
SoFiA,-1268.96268490326
SoFiA,-1284.73950516726
SoFiA,-1457.1279130206
SoFiA,-1212.14713645013
SoFiA,-1318.77944593221
SoFiA,-1220.36163604445
SoFiA,-1493.97707756772
SoFiA,-1428.84149894993
SoFiA,-1351.22587508521
SoFiA,-1526.96382324076
SoFiA,-1434.59713625559
SoFiA,-1520.58766618156
SoFiA,11583.7637711822
SoFiA,11633.2280601062
SoFiA,11603.2679311901
SoFiA,11573.8755567424
SoFiA,11616.4254826986
SoFiA,11640.3619266604
SoFiA,11486.641876698
SoFiA,11554.099127863
SoFiA,11556.2603939433
SoFiA,11547.1298889985
SoFiA,11562.286189509
SoFiA,11467.9460808587
SoFiA,11484.8309721112
SoFiA,11489.4236625319
SoFiA,11680.2904732496
SoFiA,11394.1379999714
SoFiA,11359.6928218164
SoFiA,11472.4838953828
SoFiA,11442.6314076485
SoFiA,11400.7843152907
SoFiA,11381.0902002561
SoFiA,11309.6059025274
SoFiA,11711.2784699207
SoFiA,11245.5509569498
SoFiA,11373.2830486632
SoFiA,11317.9808085886
SoFiA,11316.4421728732
SoFiA,11271.9737011485
SoFiA,11282.9953139135
SoFiA,11185.6306991176
SoFiA,11280.9416890149
SoFiA,11262.9233994372
SoFiA,11254.3311004011
SoFiA,11249.9832409036
SoFiA,11242.5264508042
SoFiA,11245.6332707947
SoFiA,11244.6602789362
SoFiA,11214.3751158635
SoFiA,11218.8052892059
SoFiA,11170.0163959319
SoFiA,11193.0600512687
SoFiA,11176.0400808862
SoFiA,11206.8929984273
SoFiA,11068.2194971823
SoFiA,11066.598547622
SoFiA,11065.1401151401
SoFiA,10971.1250406464
SoFiA,11065.2751942701
SoFiA,10979.039833421
SoFiA,11078.6205901938
SoFiA,10970.5298482298
SoFiA,11065.4651492967
SoFiA,10963.7231264436
SoFiA,11067.5989774287
SoFiA,10911.4749410743
SoFiA,11052.7677110749
SoFiA,10942.9737057058
SoFiA,10925.9811732716
SoFiA,10970.1794867363
SoFiA,10935.7343085813
SoFiA,10752.999683613
SoFiA,10842.7196638943
SoFiA,10633.5622947273
SoFiA,10683.5141348863
SoFiA,10633.7522497539
SoFiA,10604.385202643
SoFiA,10598.9820374423
SoFiA,10579.3153603559
SoFiA,10598.7667550788
SoFiA,10491.4864878949
SoFiA,10563.1860679871
SoFiA,10545.6532190328
SoFiA,10538.0613498034
SoFiA,10528.1203700785
SoFiA,10510.6128484611
SoFiA,10507.2633081589
SoFiA,10420.9477440764
SoFiA,10299.4039650069
SoFiA,10396.0657462044
SoFiA,10262.5548004598
SoFiA,10339.4148254411
SoFiA,10392.1758893822
SoFiA,10377.6147812883
SoFiA,10342.7094898467
SoFiA,10253.3419816703
SoFiA,10245.4799541808
SoFiA,10162.6490095305
SoFiA,10158.4889944481
SoFiA,10154.786982041
SoFiA,10148.4129355933
SoFiA,10071.2553144037
SoFiA,9925.20733690421
SoFiA,9926.7206452827
SoFiA,9692.22327556856
SoFiA,9895.84028979337
SoFiA,9742.39039809103
SoFiA,9682.87537764892
SoFiA,9575.78506549164
SoFiA,9648.24024446732
SoFiA,9631.54530824147
SoFiA,9559.52069399271
SoFiA,9556.57639108056
SoFiA,9410.393334451
SoFiA,9328.21245811388
SoFiA,9394.64395213525
SoFiA,9327.07694917715
SoFiA,9370.89746320009
SoFiA,9223.03858111374
SoFiA,9230.63045034312
SoFiA,9102.25040092787
SoFiA,9013.07284777802
SoFiA,9021.55539502095
SoFiA,9058.8372349064
SoFiA,8953.9081888294
SoFiA,8789.21929138716
SoFiA,8814.77668490915
SoFiA,8873.42635467455
SoFiA,8766.66107667386
SoFiA,8723.08328296269
SoFiA,8700.44486501597
SoFiA,8733.37673479245
SoFiA,8649.2224367902
SoFiA,8673.88915229864
SoFiA,8681.42614563147
SoFiA,8620.42314414776
SoFiA,8598.4875597994
SoFiA,8616.8034455855
SoFiA,8634.28352925461
SoFiA,8593.94763466389
SoFiA,8600.45887085313
SoFiA,8636.36248149006
SoFiA,8645.25237673449
SoFiA,8593.02951870205
SoFiA,8579.4941677518
SoFiA,8598.78515600771
SoFiA,8593.46219404037
SoFiA,8596.35373166738
SoFiA,8571.30921671717
SoFiA,8506.17363809941
SoFiA,8474.29496341474
SoFiA,8459.65365208746
SoFiA,8308.90534298554
SoFiA,8303.4198639399
SoFiA,8286.21204914223
SoFiA,8314.11855315972
SoFiA,8453.92545273009
SoFiA,8432.25791603035
SoFiA,8273.59481415382
SoFiA,8417.93952824829
SoFiA,8329.73285634543
SoFiA,8401.40710910071
SoFiA,8092.93914142099
SoFiA,8317.03541812358
SoFiA,8164.96375566975
SoFiA,8241.06818176739
SoFiA,8300.1779648194
SoFiA,8246.36370578645
SoFiA,8424.77579859413
SoFiA,8326.14059573149
SoFiA,8371.20214926146
SoFiA,8262.24816723217
SoFiA,8324.54708411953
SoFiA,8270.83835565685
SoFiA,8181.95628810394
SoFiA,8203.08350828358
SoFiA,8212.2963270732
SoFiA,8049.09330006117
SoFiA,8173.85154030275
SoFiA,8022.15767729066
SoFiA,8041.85390293667
SoFiA,8016.18886823293
SoFiA,8123.11666331192
SoFiA,8000.16721704576
SoFiA,7992.08990719286
SoFiA,8025.23916994426
SoFiA,8005.38253783135
SoFiA,7999.19422518734
SoFiA,8000.2495308906
SoFiA,7986.41658373203
SoFiA,7988.28025360404
SoFiA,8009.32515993881
SoFiA,7968.64101446601
SoFiA,8006.03049553318
SoFiA,7894.5078994221
SoFiA,7847.12256273348
SoFiA,7850.6071821657
SoFiA,7832.58889258792
SoFiA,7839.39561437409
SoFiA,7797.63083586112
SoFiA,7817.54023325917
SoFiA,7790.22681104693
SoFiA,7598.30680523728
SoFiA,7568.29180042462
SoFiA,7561.21492037842
SoFiA,7493.24268003027
SoFiA,7364.21467291319
SoFiA,7315.69382728785
SoFiA,7280.0076096258
SoFiA,7186.20781749557
SoFiA,7176.5623233676
SoFiA,7012.06338095195
SoFiA,7154.54442517441
SoFiA,6966.86674829193
SoFiA,6917.96810322482
SoFiA,6886.81758947543
SoFiA,6840.3250414118
SoFiA,6811.47087287274
SoFiA,6602.63853786237
SoFiA,6682.98318227577
SoFiA,6488.65919007405
SoFiA,6516.13512936462
SoFiA,6458.59141997624
SoFiA,6400.12748401462
SoFiA,6421.95753779262
SoFiA,6407.69191529571
SoFiA,6342.39593021106
SoFiA,6416.52693464356
SoFiA,6345.26002988974
SoFiA,6260.18550531424
SoFiA,6231.68380888011
SoFiA,6163.46884822016
SoFiA,6096.41683444525
SoFiA,6025.52772913324
SoFiA,6046.92299696149
SoFiA,6032.98240862117
SoFiA,5949.66602334733
SoFiA,5862.59486038122
SoFiA,5854.32759550176
SoFiA,5842.25067703341
SoFiA,5789.75977135236
SoFiA,5853.24696246158
SoFiA,5697.93340088726
SoFiA,5649.11495905358
SoFiA,5587.68139284292
SoFiA,5581.87299025209
SoFiA,5501.74362820216
SoFiA,5451.11639239305
SoFiA,5288.75127810942
SoFiA,5212.24161462172
SoFiA,5223.37297917993
SoFiA,5035.2626269591
SoFiA,5052.36280057504
SoFiA,4859.30728582864
SoFiA,4970.42464454965
SoFiA,4930.00854672551
SoFiA,4779.31300290872
SoFiA,4880.56958513832
SoFiA,4799.14430768475
SoFiA,4733.65625696207
SoFiA,4772.80387733089
SoFiA,4741.11304706144
SoFiA,4743.92227084358
SoFiA,4597.4711665654
SoFiA,4648.3685606345
SoFiA,4604.65568779332
SoFiA,4518.04463811384
SoFiA,4529.8492877107
SoFiA,4550.32855018854
SoFiA,4508.20918895928
SoFiA,4480.19504376004
SoFiA,4390.58270466044
SoFiA,4353.03070651497
SoFiA,4348.27549901599
SoFiA,4309.69774372693
SoFiA,4227.29947441497
SoFiA,4208.65855447225
SoFiA,4191.85386645324
SoFiA,4148.46813838006
SoFiA,4158.73415226154
SoFiA,4111.48178409155
SoFiA,4089.49132384662
SoFiA,4039.2693254276
SoFiA,4087.70785720807
SoFiA,3926.37061067945
SoFiA,4017.52158549443
SoFiA,4000.96172839856
SoFiA,3945.38933006391
SoFiA,3856.10202512094
SoFiA,3882.09209398127
SoFiA,3695.03282624093
SoFiA,3854.67103058728
SoFiA,3739.04329529045
SoFiA,3769.30102041488
SoFiA,3744.17630223121
SoFiA,3713.10810232669
SoFiA,3711.89239015651
SoFiA,3675.82626244125
SoFiA,3606.26051048114
SoFiA,3568.57343320563
SoFiA,3570.76002662283
SoFiA,3328.10514382239
SoFiA,3460.29273621505
SoFiA,3293.63252771908
SoFiA,3203.31946563248
SoFiA,3248.65117742254
SoFiA,3320.16291309949
SoFiA,3321.10846700962
SoFiA,3216.09710708779
SoFiA,3230.82073225994
SoFiA,3207.45204276652
SoFiA,3218.39345229811
SoFiA,3200.91336862903
SoFiA,3180.35601352916
SoFiA,2954.07103279793
SoFiA,3080.64017762634
SoFiA,3162.63320954828
SoFiA,3136.48062360964
SoFiA,3131.18721020199
SoFiA,3031.14634014258
SoFiA,3021.44808072946
SoFiA,2904.14451997581
SoFiA,2958.04109285367
SoFiA,2651.33126447561
SoFiA,2913.46497994719
SoFiA,2864.75628990666
SoFiA,2888.66529592015
SoFiA,2807.61781790835
SoFiA,2747.56248094617
SoFiA,2773.7129562734
SoFiA,2758.07121513941
SoFiA,2759.20461346472
SoFiA,2749.6963090782
SoFiA,2520.00691214821
SoFiA,2586.57348529962
SoFiA,2659.70617053682
SoFiA,2708.54993970736
SoFiA,2537.72971612905
SoFiA,2635.82460247162
SoFiA,2699.44687271089
SoFiA,2732.62146279914
SoFiA,2614.04942459016
SoFiA,2532.46163005829
SoFiA,2556.99115582531
SoFiA,2543.94335610998
SoFiA,2564.77298008128
SoFiA,2572.12001838749
SoFiA,2514.98154638921
SoFiA,2469.32480044255
SoFiA,2128.43995216949
SoFiA,2451.11655583818
SoFiA,2405.56745107327
SoFiA,2411.83596695075
SoFiA,2409.56705968868
SoFiA,2372.82553632334
SoFiA,2311.36453216439
SoFiA,2299.64008580097
SoFiA,2331.6791669525
SoFiA,2304.31297945508
SoFiA,2319.00916667894
SoFiA,2252.79295502105
SoFiA,2166.55970478331
SoFiA,2061.81850312153
SoFiA,2145.43248460368
SoFiA,2150.45785036271
SoFiA,2151.29576309109
SoFiA,2183.47203398407
SoFiA,2169.50400769546
SoFiA,2152.48403731298
SoFiA,2146.9457929822
SoFiA,2133.49275587678
SoFiA,2121.87595069511
SoFiA,2099.10034300694
SoFiA,2053.87627239863
SoFiA,2011.62394265077
SoFiA,1913.82665251654
SoFiA,1918.98709740558
SoFiA,1556.64999479629
SoFiA,1915.23020910191
SoFiA,1793.38883382418
SoFiA,1752.94740866312
SoFiA,1804.73548074583
SoFiA,1736.0076415141
SoFiA,1769.642344889
SoFiA,1773.23671611437
SoFiA,1432.34975722991
SoFiA,1539.49494528377
SoFiA,1723.55292360402
SoFiA,1665.01089502034
SoFiA,1528.95877314224
SoFiA,1293.11061212794
SoFiA,1387.2882036999
SoFiA,1291.75982082774
SoFiA,1292.24526145123
SoFiA,1168.67529543155
SoFiA,1210.79254604937
SoFiA,1136.90426192863
SoFiA,973.72867286488
SoFiA,878.039883525793
SoFiA,947.388242511059
SoFiA,943.228227428725
SoFiA,1047.96942909054
SoFiA,948.333796421191
SoFiA,920.88740569031
SoFiA,897.27388527376
SoFiA,766.221801817816
SoFiA,902.326688981051
SoFiA,834.894765152968
SoFiA,867.043598097625
SoFiA,805.529828653534
SoFiA,703.327692513806
SoFiA,724.454912693441
SoFiA,722.23877071658
SoFiA,689.954858641881
SoFiA,653.025490861324
SoFiA,624.198760270589
SoFiA,608.557019136595
SoFiA,583.539942134644
SoFiA,572.058216082984
SoFiA,527.509541124791
SoFiA,519.484996557062
SoFiA,82.6939659700377
SoFiA,454.26921470584
SoFiA,167.658738752412
SoFiA,149.395618251462
SoFiA,160.066869523033
SoFiA,116.031073136622
SoFiA,137.994095433265
SoFiA,440.463705495565
SoFiA,100.524411132637
SoFiA,100.036859897741
SoFiA,62.7296926754116
SoFiA,46.5455244099427
SoFiA,-26.9100843724485
SoFiA,-63.1914944511819
SoFiA,-124.437216246658
SoFiA,-91.775504730154
SoFiA,-600.42863248768
SoFiA,-183.709516377002
SoFiA,-341.644457318275
SoFiA,-672.993563256517
SoFiA,-466.755169664746
SoFiA,-702.493578885961
SoFiA,-761.335314289359
SoFiA,-826.308375828784
SoFiA,-984.673881497004
SoFiA,-904.301799135314
SoFiA,-990.212125827787
SoFiA,-1034.22259487731
SoFiA,-1339.31147369516
SoFiA,-1377.75414985425
SoFiA,-1505.16120741101
SoFiA,11574.2807941325
SoFiA,11607.7255424808
SoFiA,11582.4657451671
SoFiA,11628.014849932
SoFiA,11518.3031584078
SoFiA,11669.5917840298
SoFiA,11369.1230335809
SoFiA,11306.6615996153
SoFiA,10367.0511711985
SoFiA,10178.210547431
SoFiA,10344.9783971087
SoFiA,9973.56566545122
SoFiA,9848.67234607963
SoFiA,9501.62662311085
SoFiA,8620.74817830436
SoFiA,8197.19490245928
SoFiA,8229.20865627393
SoFiA,8002.92367554273
SoFiA,7904.45098975839
SoFiA,6378.83985736809
SoFiA,5961.9856621274
SoFiA,5321.19770726245
SoFiA,5088.72652449861
SoFiA,4981.473695263
SoFiA,4896.91415987068
SoFiA,4785.33879847444
SoFiA,4635.1033679443
SoFiA,4454.34005402971
SoFiA,4334.38978657225
SoFiA,3909.53848471216
SoFiA,3400.85791900641
SoFiA,3274.7488874646
SoFiA,2016.62187046151
SoFiA,3044.33132959935
SoFiA,2262.27593207069
SoFiA,1924.20030757977
SoFiA,831.707741929056
SoFiA,807.528577655551
SoFiA,-287.693008543837
SoFiA,-1104.27378746098
SoFiA,-567.847124204606
SoFiA,-1349.22712608316
SoFiA,-1364.92163250236
SoFiA,11613.83154128
SoFiA,11625.6383014882
SoFiA,11675.1025904123
SoFiA,11699.0115964258
SoFiA,11698.3108734388
SoFiA,11499.0944839967
SoFiA,11545.34642236
SoFiA,11347.2402145177
SoFiA,11621.5036137428
SoFiA,11570.4437025954
SoFiA,11542.2670403178
SoFiA,11354.6948940057
SoFiA,11246.63158999
SoFiA,11359.882776843
SoFiA,11319.2513966553
SoFiA,11254.060942141
SoFiA,11259.0335426149
SoFiA,11718.2751467334
SoFiA,11194.7084387772
SoFiA,11072.4069502129
SoFiA,11068.9223307807
SoFiA,10977.2310394456
SoFiA,10969.7468113979
SoFiA,10970.2069246845
SoFiA,10972.9612725701
SoFiA,10918.1740216787
SoFiA,10880.8119785598
SoFiA,10864.0347284891
SoFiA,10651.5826949165
SoFiA,10505.8850789104
SoFiA,10453.9344897494
SoFiA,10607.5996638152
SoFiA,10607.5996638152
SoFiA,10601.7110579909
SoFiA,10249.8299242897
SoFiA,10303.7539351159
SoFiA,10272.1707460281
SoFiA,10172.4295827885
SoFiA,10182.0476389681
SoFiA,10092.3550966351
SoFiA,10094.4066109223
SoFiA,10069.6618027918
SoFiA,9941.82206989663
SoFiA,9976.45720307823
SoFiA,9935.55355401915
SoFiA,9811.47070942765
SoFiA,9713.10566482506
SoFiA,9653.64340966813
SoFiA,9622.00956590662
SoFiA,9602.28801292376
SoFiA,9552.17365568646
SoFiA,9552.41637599822
SoFiA,9489.11702930418
SoFiA,9542.33820653193
SoFiA,9431.38547550062
SoFiA,9354.0653372328
SoFiA,8879.80251173378
SoFiA,8962.12057781231
SoFiA,8809.72388120185
SoFiA,8796.72884677167
SoFiA,8737.69926695309
SoFiA,8714.30313951142
SoFiA,8624.42275276316
SoFiA,8640.41485539064
SoFiA,8633.4456165262
SoFiA,8597.97468122759
SoFiA,8621.42357395447
SoFiA,8596.6238899274
SoFiA,8454.52064514674
SoFiA,8588.0590288396
SoFiA,8574.87614999423
SoFiA,8457.84274750066
SoFiA,8450.76375684306
SoFiA,8421.37138239534
SoFiA,8442.84896406846
SoFiA,8426.66690641439
SoFiA,8420.15567022515
SoFiA,8332.65183192069
SoFiA,8421.7766197854
SoFiA,8381.5779149361
SoFiA,8288.83131789775
SoFiA,8238.50167829701
SoFiA,8252.35995279247
SoFiA,8188.22480398142
SoFiA,8156.85900786856
SoFiA,8183.63211356073
SoFiA,8157.29168320691
SoFiA,8155.15785507489
SoFiA,8149.80745515925
SoFiA,8162.6674104594
SoFiA,8157.53440351867
SoFiA,8144.78420001166
SoFiA,8008.97479844532
SoFiA,8022.02259816065
SoFiA,7975.8804115905
SoFiA,7910.33959558269
SoFiA,7978.36671182742
SoFiA,7801.65577181341
SoFiA,7788.14785881148
SoFiA,7700.56170666215
SoFiA,7334.90250169893
SoFiA,7105.02526035376
SoFiA,6933.71748554056
SoFiA,6846.29385046953
SoFiA,6721.21057607135
SoFiA,6420.30915028412
SoFiA,5728.10881216682
SoFiA,5638.95658635382
SoFiA,5589.11238737658
SoFiA,5565.47353962314
SoFiA,5394.1932027582
SoFiA,5365.26094159712
SoFiA,5015.45876013137
SoFiA,4829.86003548437
SoFiA,4770.64261125061
SoFiA,4672.46541106317
SoFiA,4616.38224476814
SoFiA,4528.76865467056
SoFiA,4559.91916841994
SoFiA,4460.44605282889
SoFiA,4429.99837267791
SoFiA,4396.95886171963
SoFiA,4110.32094781791
SoFiA,4218.6544100937
SoFiA,4099.78477567638
SoFiA,4096.89323804941
SoFiA,3893.76166444812
SoFiA,3819.11778144383
SoFiA,3813.79481947649
SoFiA,3729.07276700588
SoFiA,3666.74852278167
SoFiA,3559.81861709124
SoFiA,3529.96612935691
SoFiA,3624.09095564374
SoFiA,3341.58561887606
SoFiA,3311.00285959504
SoFiA,3223.79661749892
SoFiA,3237.57468876091
SoFiA,3155.60909478726
SoFiA,3167.11825878721
SoFiA,3153.90583138218
SoFiA,3044.70912904113
SoFiA,3039.60356004866
SoFiA,2538.62039414264
SoFiA,2991.4330759168
SoFiA,2605.67451852895
SoFiA,2934.51199689336
SoFiA,2940.83327805601
SoFiA,2483.56298499118
SoFiA,2903.87436171579
SoFiA,2882.3440147575
SoFiA,2704.2822834433
SoFiA,2725.32718977807
SoFiA,2665.10933573759
SoFiA,2648.06192740683
SoFiA,2673.15920764221
SoFiA,2620.12798544105
SoFiA,2603.10801505857
SoFiA,2642.82127928435
SoFiA,2486.02184727983
SoFiA,2493.61371650921
SoFiA,2513.87558601215
SoFiA,2410.51261359885
SoFiA,2433.85386514394
SoFiA,2343.94604044743
SoFiA,2261.70817760233
SoFiA,2303.09726728493
SoFiA,2222.96790523497
SoFiA,2131.22173800334
SoFiA,2248.41765757524
SoFiA,1587.17787818073
SoFiA,2137.30029885423
SoFiA,2092.72418594774
SoFiA,2092.02346296075
SoFiA,2006.86873515182
SoFiA,2023.59110932595
SoFiA,2066.03339410041
SoFiA,1924.9833444116
SoFiA,1830.8057528396
SoFiA,1871.73472923557
SoFiA,1835.2105988451
SoFiA,1833.50733544002
SoFiA,1822.64823975327
SoFiA,1717.63687983143
SoFiA,1784.77120745121
SoFiA,1778.88260162691
SoFiA,1687.56910973363
SoFiA,1699.91407585055
SoFiA,1714.69257691928
SoFiA,1711.50555369537
SoFiA,1670.46682550628
SoFiA,1618.92147373533
SoFiA,1628.8898914085
SoFiA,1591.55528623791
SoFiA,1614.54406567815
SoFiA,1578.37029678117
SoFiA,1540.87317453225
SoFiA,1566.91600867777
SoFiA,1563.97170576562
SoFiA,1495.29663181906
SoFiA,1028.89583380947
SoFiA,1366.86381711867
SoFiA,1453.98985598133
SoFiA,1443.80404533328
SoFiA,1441.53513807124
SoFiA,1431.59415834636
SoFiA,1395.96070596946
SoFiA,1145.09132357466
SoFiA,1239.96963813362
SoFiA,1290.40902952755
SoFiA,748.526435785226
SoFiA,1030.89458281149
SoFiA,894.789695648251
SoFiA,869.204864177941
SoFiA,607.286431069832
SoFiA,619.768586928203
SoFiA,558.307582769254
SoFiA,533.560664027389
SoFiA,490.36278036939
SoFiA,497.574739545593
SoFiA,482.500752879959
SoFiA,240.546593066476
SoFiA,124.648699509597
SoFiA,326.80939186387
SoFiA,-24.776256240455
SoFiA,337.615722265417
SoFiA,217.502937729658
SoFiA,183.760593173046
SoFiA,400.372641828014
SoFiA,411.124096333016
SoFiA,407.666914849052
SoFiA,188.59600390546
SoFiA,175.385687111834
SoFiA,141.723545788652
SoFiA,156.689891272533
SoFiA,158.635874989376
SoFiA,142.181548463855
SoFiA,35.9840249315291
SoFiA,111.546023897691
SoFiA,-120.114684086026
SoFiA,-58.4637249005216
SoFiA,-70.8910048623142
SoFiA,-120.790079736139
SoFiA,-185.250262703817
SoFiA,-298.904576335479
SoFiA,-392.839447595748
SoFiA,-508.952623516068
SoFiA,-407.940872209638
SoFiA,-475.670392246029
SoFiA,-456.541921068444
SoFiA,-485.826654334381
SoFiA,-490.176624443303
SoFiA,-537.806792055125
SoFiA,-632.064586860554
SoFiA,-648.354285696372
SoFiA,-807.099701417702
SoFiA,-786.43259452474
SoFiA,-803.047327517155
SoFiA,-1083.84940087975
SoFiA,-1042.51518709369
SoFiA,-1142.82621541315
SoFiA,-1178.94510841359
SoFiA,-1273.66301650563
SoFiA,-1336.39460873134
SoFiA,-1349.92784907019
SoFiA,-1379.97029183111
SoFiA,11578.0355718248
SoFiA,11542.6722777079
SoFiA,11584.2492118056
SoFiA,11335.9737708295
SoFiA,11464.6493058417
SoFiA,11318.6562042387
SoFiA,11370.4463869328
SoFiA,11297.4762187739
SoFiA,11138.7856789491
SoFiA,11160.505980934
SoFiA,10865.9532742577
SoFiA,10826.2927753171
SoFiA,10696.5893725499
SoFiA,10557.890543968
SoFiA,10246.8033075327
SoFiA,10206.4420856051
SoFiA,9946.17204000555
SoFiA,10056.0441379967
SoFiA,9994.20533439596
SoFiA,9959.27471561745
SoFiA,9845.13285075083
SoFiA,9698.81471499126
SoFiA,9714.05121873519
SoFiA,9587.64459098507
SoFiA,9596.5323756181
SoFiA,9295.95387337606
SoFiA,8820.55764955172
SoFiA,8798.3772342802
SoFiA,8694.28610093162
SoFiA,8757.17809962422
SoFiA,8475.16031409144
SoFiA,8637.47055247849
SoFiA,8555.82999266147
SoFiA,8468.40635759048
SoFiA,8450.06303385606
SoFiA,8439.17438960965
SoFiA,8277.26938861266
SoFiA,8338.16263830322
SoFiA,8350.80520062852
SoFiA,8325.33012095137
SoFiA,8220.64379518613
SoFiA,8243.25688579597
SoFiA,8034.15439252554
SoFiA,8035.07250848738
SoFiA,8019.78112884691
SoFiA,8018.13274133837
SoFiA,7991.44194949103
SoFiA,7979.71750312761
SoFiA,7780.93378902384
SoFiA,7745.32777459522
SoFiA,7501.64502403977
SoFiA,7477.62837684456
SoFiA,7480.49036591184
SoFiA,7255.77356945572
SoFiA,6854.72363242732
SoFiA,6836.56815310813
SoFiA,6662.96614369601
SoFiA,6683.57837469242
SoFiA,6448.32540609477
SoFiA,6430.27756795729
SoFiA,6301.68223617857
SoFiA,6153.58274439186
SoFiA,6023.77170044298
SoFiA,5785.70739745175
SoFiA,5432.2327521386
SoFiA,5199.11361167297
SoFiA,5168.42321121019
SoFiA,5104.47590681433
SoFiA,5027.50824065143
SoFiA,4973.12622715007
SoFiA,5027.18320649479
SoFiA,5005.11254301643
SoFiA,4896.34640540232
SoFiA,4796.71288334438
SoFiA,4806.30350157577
SoFiA,4764.61681568486
SoFiA,4584.71885244698
SoFiA,4624.05431723099
SoFiA,4579.58584550622
SoFiA,4420.46263034306
SoFiA,4429.72821441785
SoFiA,4178.91370791963
SoFiA,4246.61579000777
SoFiA,4029.48875216962
SoFiA,4009.84951303159
SoFiA,4010.19987452507
SoFiA,3843.32438366563
SoFiA,3821.68428491421
SoFiA,3796.58700467883
SoFiA,3681.47214795378
SoFiA,3784.32013118393
SoFiA,3617.82243976626
SoFiA,3465.88585644241
SoFiA,3405.26276501187
SoFiA,3307.16787866934
SoFiA,3199.50981204366
SoFiA,3042.44022177909
SoFiA,3046.4102818348
SoFiA,3025.28517226657
SoFiA,2987.48834319794
SoFiA,2853.48984621844
SoFiA,2867.91798579369
SoFiA,2803.4852407743
SoFiA,2834.36348565223
SoFiA,2677.94185308948
SoFiA,2784.08661133663
SoFiA,2650.03534907196
SoFiA,2681.9140237566
SoFiA,2655.97883079284
SoFiA,2525.62747032386
SoFiA,2419.32019499841
SoFiA,2373.28353899858
SoFiA,2337.08233215331
SoFiA,2252.17243526751
SoFiA,2264.32955696928
SoFiA,2114.14900233569
SoFiA,2002.95144038125
SoFiA,1969.0465787463
SoFiA,1888.88977874809
SoFiA,1928.73812210387
SoFiA,1910.8549116561
SoFiA,1550.94923338718
SoFiA,1498.64617212127
SoFiA,1368.80980083551
SoFiA,1349.9789258662
SoFiA,1338.79479602285
SoFiA,1322.82802073226
SoFiA,1133.04184305464
SoFiA,1063.55629432796
SoFiA,1076.33604639467
SoFiA,909.756041132132
SoFiA,651.269462171069
SoFiA,670.665980997335
SoFiA,-154.504986344495
SoFiA,-229.150979960185
SoFiA,-309.738344685315
SoFiA,-1071.17940060616
SoFiA,-1409.79534161715
SoFiA,11564.6627379528
SoFiA,11644.6570208727
SoFiA,11673.5639546969
SoFiA,11612.0755125897
SoFiA,11660.9741576568
SoFiA,11627.1241719185
SoFiA,11650.5730646453
SoFiA,11655.4907892226
SoFiA,11540.6988560428
SoFiA,11586.9782323543
SoFiA,11536.5662789087
SoFiA,11355.5602446824
SoFiA,11253.790783881
SoFiA,11320.1969505655
SoFiA,11258.0879887047
SoFiA,11256.4396011962
SoFiA,11257.6004374698
SoFiA,11592.3265216586
SoFiA,11257.4653583398
SoFiA,11257.4653583398
SoFiA,11220.4811146627
